player,label,encounters,source,map,cheater_labels,hurt_events,group,split,match_id,player_match
Player_2,0,16,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_2
Player_3,0,13,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_3
Player_4,0,6,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_4
Player_5,0,16,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_5
Player_6,0,21,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_6
Player_7,0,12,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_7
Player_8,0,11,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_8
Player_9,0,18,no_cheater_present,de_ancient,0,292,no_cheater_present/278,train,no_cheater_present/278,no_cheater_present/278/Player_9
Player_1,0,26,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_1
Player_10,0,14,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_10
Player_2,0,28,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_2
Player_3,0,23,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_3
Player_4,0,16,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_4
Player_5,0,21,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_5
Player_6,0,12,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_6
Player_7,0,14,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_7
Player_8,0,20,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_8
Player_9,0,13,no_cheater_present,de_vertigo,0,477,no_cheater_present/279,validation,no_cheater_present/279,no_cheater_present/279/Player_9
Player_1,0,28,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_1
Player_10,0,18,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_10
Player_2,0,38,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_2
Player_3,0,18,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_3
Player_4,0,37,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_4
Player_5,0,12,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_5
Player_6,0,23,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_6
Player_7,0,31,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_7
Player_8,0,14,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_8
Player_9,0,29,no_cheater_present,de_dust2,0,522,no_cheater_present/28,train,no_cheater_present/28,no_cheater_present/28/Player_9
Player_1,0,15,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_1
Player_10,0,14,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_10
Player_2,0,24,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_2
Player_3,0,20,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_3
Player_4,0,17,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_4
Player_5,0,31,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_5
Player_6,0,18,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_6
Player_7,0,10,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_7
Player_8,0,25,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_8
Player_9,0,24,no_cheater_present,de_ancient,0,451,no_cheater_present/280,test,no_cheater_present/280,no_cheater_present/280/Player_9
Player_1,0,29,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_1
Player_10,0,16,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_10
Player_2,0,25,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_2
Player_3,0,23,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_3
Player_4,0,11,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_4
Player_5,0,15,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_5
Player_6,0,24,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_6
Player_7,0,27,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_7
Player_8,0,20,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_8
Player_9,0,23,no_cheater_present,de_ancient,0,552,no_cheater_present/281,train,no_cheater_present/281,no_cheater_present/281/Player_9
Player_1,0,21,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_1
Player_10,0,21,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_10
Player_2,0,23,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_2
Player_3,0,18,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_3
Player_4,0,16,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_4
Player_5,0,12,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_5
Player_6,0,22,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_6
Player_7,0,26,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_7
Player_8,0,15,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_8
Player_9,0,20,no_cheater_present,de_basalt,0,495,no_cheater_present/282,train,no_cheater_present/282,no_cheater_present/282/Player_9
Player_1,0,18,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_1
Player_10,0,22,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_10
Player_2,0,17,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_2
Player_3,0,26,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_3
Player_4,0,21,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_4
Player_5,0,21,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_5
Player_6,0,29,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_6
Player_7,0,26,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_7
Player_8,0,25,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_8
Player_9,0,17,no_cheater_present,de_basalt,0,470,no_cheater_present/283,train,no_cheater_present/283,no_cheater_present/283/Player_9
Player_1,0,12,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_1
Player_10,0,11,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_10
Player_2,0,16,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_2
Player_3,0,21,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_3
Player_4,0,27,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_4
Player_5,0,15,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_5
Player_6,0,19,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_6
Player_7,0,10,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_7
Player_8,0,14,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_8
Player_9,0,12,no_cheater_present,de_edin,0,403,no_cheater_present/284,train,no_cheater_present/284,no_cheater_present/284/Player_9
Player_1,0,13,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_1
Player_10,0,4,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_10
Player_2,0,14,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_2
Player_3,0,21,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_3
Player_4,0,9,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_4
Player_5,0,53,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_5
Player_6,0,20,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_6
Player_7,0,15,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_7
Player_8,0,23,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_8
Player_9,0,18,no_cheater_present,de_basalt,0,445,no_cheater_present/285,validation,no_cheater_present/285,no_cheater_present/285/Player_9
Player_1,0,33,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_1
Player_10,0,27,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_10
Player_2,0,18,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_2
Player_3,0,32,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_3
Player_4,0,21,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_4
Player_5,0,17,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_5
Player_6,0,23,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_6
Player_7,0,18,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_7
Player_8,0,28,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_8
Player_9,0,20,no_cheater_present,de_edin,0,609,no_cheater_present/286,train,no_cheater_present/286,no_cheater_present/286/Player_9
Player_1,0,7,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_1
Player_10,0,5,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_10
Player_2,0,29,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_2
Player_3,0,7,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_3
Player_4,0,15,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_4
Player_5,0,16,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_5
Player_6,0,12,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_6
Player_7,0,15,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_7
Player_8,0,12,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_8
Player_9,0,10,no_cheater_present,de_mills,0,274,no_cheater_present/287,validation,no_cheater_present/287,no_cheater_present/287/Player_9
Player_1,0,26,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_1
Player_10,0,12,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_10
Player_2,0,15,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_2
Player_3,0,18,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_3
Player_4,0,14,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_4
Player_5,0,10,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_5
Player_6,0,25,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_6
Player_7,0,15,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_7
Player_9,0,12,no_cheater_present,cs_italy,0,374,no_cheater_present/288,validation,no_cheater_present/288,no_cheater_present/288/Player_9
Player_1,0,18,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_1
Player_10,0,29,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_10
Player_2,0,14,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_2
Player_3,0,17,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_3
Player_4,0,20,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_4
Player_5,0,13,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_5
Player_6,0,14,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_6
Player_7,0,16,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_7
Player_8,0,18,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_8
Player_9,0,14,no_cheater_present,de_thera,0,417,no_cheater_present/289,test,no_cheater_present/289,no_cheater_present/289/Player_9
Player_1,0,16,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_1
Player_10,0,17,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_10
Player_2,0,22,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_2
Player_3,0,17,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_3
Player_4,0,21,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_4
Player_5,0,22,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_5
Player_6,0,15,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_6
Player_7,0,8,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_7
Player_8,0,24,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_8
Player_9,0,15,no_cheater_present,de_vertigo,0,466,no_cheater_present/29,train,no_cheater_present/29,no_cheater_present/29/Player_9
Player_1,0,13,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_1
Player_10,0,2,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_10
Player_2,0,20,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_2
Player_3,0,6,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_3
Player_4,0,13,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_4
Player_5,0,19,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_5
Player_6,0,10,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_6
Player_7,0,6,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_7
Player_8,0,4,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_8
Player_9,0,5,no_cheater_present,cs_office,0,309,no_cheater_present/290,train,no_cheater_present/290,no_cheater_present/290/Player_9
Player_1,0,29,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_1
Player_10,0,21,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_10
Player_2,0,15,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_2
Player_3,0,21,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_3
Player_4,0,26,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_4
Player_5,0,17,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_5
Player_6,0,27,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_6
Player_7,0,24,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_7
Player_8,0,10,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_8
Player_9,0,15,no_cheater_present,cs_office,0,504,no_cheater_present/291,train,no_cheater_present/291,no_cheater_present/291/Player_9
Player_1,0,18,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_1
Player_10,0,20,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_10
Player_2,0,34,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_2
Player_3,0,17,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_3
Player_4,0,13,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_4
Player_5,0,36,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_5
Player_6,0,28,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_6
Player_7,0,16,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_7
Player_8,0,23,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_8
Player_9,0,22,no_cheater_present,de_edin,0,545,no_cheater_present/292,train,no_cheater_present/292,no_cheater_present/292/Player_9
Player_1,0,18,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_1
Player_10,0,25,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_10
Player_2,0,9,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_2
Player_3,0,14,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_3
Player_4,0,22,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_4
Player_5,0,8,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_5
Player_6,0,19,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_6
Player_7,0,18,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_7
Player_8,0,11,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_8
Player_9,0,14,no_cheater_present,de_overpass,0,460,no_cheater_present/293,validation,no_cheater_present/293,no_cheater_present/293/Player_9
Player_1,0,21,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_1
Player_10,0,14,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_10
Player_2,0,21,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_2
Player_3,0,5,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_3
Player_4,0,33,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_4
Player_5,0,20,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_5
Player_6,0,9,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_6
Player_7,0,17,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_7
Player_8,0,15,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_8
Player_9,0,6,no_cheater_present,de_basalt,0,362,no_cheater_present/294,train,no_cheater_present/294,no_cheater_present/294/Player_9
Player_1,0,26,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_1
Player_10,0,28,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_10
Player_2,0,18,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_2
Player_3,0,22,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_3
Player_4,0,20,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_4
Player_5,0,19,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_5
Player_6,0,14,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_6
Player_7,0,16,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_7
Player_8,0,16,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_8
Player_9,0,16,no_cheater_present,de_basalt,0,489,no_cheater_present/295,train,no_cheater_present/295,no_cheater_present/295/Player_9
Player_1,0,24,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_1
Player_10,0,23,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_10
Player_2,0,13,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_2
Player_3,0,17,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_3
Player_4,0,24,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_4
Player_5,0,38,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_5
Player_6,0,11,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_6
Player_7,0,27,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_7
Player_8,0,31,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_8
Player_9,0,23,no_cheater_present,de_edin,0,573,no_cheater_present/296,train,no_cheater_present/296,no_cheater_present/296/Player_9
Player_1,0,30,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_1
Player_10,0,31,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_10
Player_2,0,43,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_2
Player_3,0,9,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_3
Player_4,0,14,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_4
Player_5,0,13,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_5
Player_6,0,15,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_6
Player_7,0,13,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_7
Player_8,0,16,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_8
Player_9,0,12,no_cheater_present,de_overpass,0,504,no_cheater_present/297,test,no_cheater_present/297,no_cheater_present/297/Player_9
Player_1,0,3,no_cheater_present,de_basalt,0,149,no_cheater_present/298,validation,no_cheater_present/298,no_cheater_present/298/Player_1
